work,n,ok,pattern,quantities,cost,alternatives,unknown_nuclei,flags,nuclei,text
Theogony,250,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,1.5,1,1,correption,ω:L:nature ι:L:lexicon αι:L:nature α:S:unknown ο:S:nature ει:L:nature α:S:lexicon αι:S:nature ευ:L:nature ει:L:nature η:L:nature+position α:S:lexicon α:S:lexicon ει:L:nature α:L:lexicon,Δωρὶς καὶ Πανόπεια καὶ εὐειδὴς Γαλάτεια
Theogony,251,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.5,1,0,correption,ι:L:position ο:S:nature ο:S:nature η:L:nature ε:S:nature ο:S:nature ε:L:position α:S:lexicon αι:S:nature ι:L:position ο:S:nature ο:S:nature η:L:nature ο:S:nature ο:S:nature η:L:nature υ:L:lexicon,Ἱπποθόη τ’ ἐρόεσσα καὶ Ἱππονόη ῥοδόπηχυς
Theogony,252,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,υ:L:lexicon ο:S:nature ο:S:nature η:L:nature η:L:nature υ:L:lexicon α:S:lexicon ε:S:nature η:L:nature ε:S:nature ο:S:nature ει:L:nature ε:S:nature ι:S:lexicon ο:L:position ω:L:line_final,"Κυμοδόκη θ’, ἣ κύματ’ ἐν ἠεροειδέι πόντῳ"
Theogony,253,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,1.0,1,2,lexicon_overridden,οι:L:nature α:L:position ε:L:position α:S:lexicon ε:S:nature ω:L:nature α:S:lexicon ε:S:nature ω:L:nature+position υ:L:lexicon υ:L:unknown α:S:unknown ο:S:nature η:L:nature η:L:line_final,πνοιάς τε ζαέων ἀνέμων σὺν Κυματολήγῃ
Theogony,254,True,LLLLLSSLSSLLLL,LLLLLSSLSSLLLL,3.5,1,2,correption,ει:L:nature α:L:lexicon η:L:nature υ:L:lexicon ει:L:nature αι:S:nature ε:S:nature υ:L:position υ:S:unknown ω:S:nature α:L:position ι:L:position ι:L:unknown η:L:line_final,"ῥεῖα πρηΰνει καὶ ἐυσφύρῳ Ἀμφιτρίτῃ,"
Theogony,255,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,4,,υ:L:unknown ω:L:nature η:L:nature ι:S:unknown ο:S:nature η:L:nature ε:S:nature ε:S:nature υ:L:position ε:S:nature α:S:lexicon ο:L:position α:S:unknown ι:S:unknown η:L:nature η:L:line_final,Κυμώ τ’ Ἠιόνη τε ἐυστέφανός θ’ Ἁλιμήδη
Theogony,256,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,0,,αυ:L:nature ο:S:nature ο:S:nature η:L:nature ε:S:nature ι:S:lexicon ο:L:position ει:L:nature η:L:nature+position αι:L:nature ο:L:position ο:S:nature ο:S:nature ει:L:nature α:L:lexicon,Γλαυκονόμη τε φιλομμειδὴς καὶ Ποντοπόρεια
Theogony,257,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,1.5,1,3,correption,η:L:nature α:S:unknown ο:S:nature η:L:nature ε:S:nature αι:S:nature ευ:L:nature α:S:unknown ο:S:nature η:L:nature αι:L:nature α:L:unknown ο:S:nature ε:S:nature ει:L:nature α:L:lexicon,Ληαγόρη τε καὶ Εὐαγόρη καὶ Λαομέδεια
Theogony,258,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.5,1,4,correption,ου:L:nature υ:S:unknown ο:S:nature η:L:nature ε:S:nature αι:S:nature αυ:L:nature ο:S:nature ο:S:nature η:L:nature αι:L:nature υ:L:unknown ι:S:unknown α:S:unknown α:L:position α:L:lexicon,Πουλυνόη τε καὶ Αὐτονόη καὶ Λυσιάνασσα
Theogony,259,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,1,,ευ:L:nature α:L:position η:L:nature ε:S:nature υ:S:lexicon η:L:nature+position ε:S:nature α:S:lexicon η:L:nature αι:L:nature ει:L:nature ο:S:nature α:S:unknown ω:L:nature ο:L:line_final,Εὐάρνη τε φυήν τ’ ἐρατὴ καὶ εἶδος ἄμωμος
Theogony,260,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,2,,αι:L:nature+position α:S:unknown α:S:unknown η:L:nature α:S:lexicon ι:S:lexicon ε:L:position α:S:lexicon ε:S:nature α:L:lexicon ι:L:lexicon η:L:nature ε:S:nature ε:S:nature ι:L:position η:L:line_final,καὶ Ψαμάθη χαρίεσσα δέμας δίη τε Μενίππη
Theogony,261,True,LLLLLSSLLLSSLL,LLLLLSSLLLSSLL,0.0,1,0,,η:L:nature ω:L:nature ευ:L:nature ο:L:position η:L:nature ε:S:nature ε:S:nature ι:L:position ω:L:nature ε:L:position ο:S:nature ο:S:nature η:L:nature ε:L:line_final,Νησώ τ’ Εὐπόμπη τε Θεμιστώ τε Προνόη τε
Theogony,262,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ε:L:position η:L:nature+position η:L:nature α:L:lexicon ο:S:nature ε:S:nature ει:L:nature ο:S:nature ο:S:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ο:L:line_final,"Νημερτής θ’, ἣ πατρὸς ἔχει νόον ἀθανάτοιο."
Theogony,263,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,αυ:L:nature αι:L:nature ε:L:position η:L:nature η:L:nature ο:S:nature α:S:lexicon υ:L:lexicon ο:S:nature ο:S:nature ε:L:position ε:S:nature ε:S:nature ο:L:position ο:L:line_final,αὗται μὲν Νηρῆος ἀμύμονος ἐξεγένοντο
Theogony,264,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,0,,ου:L:nature αι:L:nature ε:L:position η:L:nature ο:L:position α:S:lexicon α:S:lexicon υ:L:lexicon ο:S:nature α:S:lexicon ε:L:position α:S:lexicon ι:S:lexicon υι:L:nature αι:L:line_final,"κοῦραι πεντήκοντα, ἀμύμονα ἔργα ἰδυῖαι."
Theogony,265,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,αυ:L:nature α:L:lexicon ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:S:nature α:S:lexicon υ:L:position ει:L:nature α:L:lexicon ο:S:nature υ:S:lexicon α:L:lexicon α:L:lexicon,Θαύμας δ’ Ὠκεανοῖο βαθυρρείταο θύγατρα
Theogony,266,True,LSSLLLLLLLSSLL,LSSLLLLLLLSSLL,0.0,1,0,,η:L:nature α:S:paroxytone_short_ultima ε:S:nature η:L:nature ε:L:position η:L:nature η:L:nature ω:L:nature ει:L:nature α:L:lexicon ε:S:nature ε:S:nature ι:L:lexicon ι:L:lexicon,ἠγάγετ’ Ἠλέκτρην· ἣ δ’ ὠκεῖαν τέκεν Ἶριν
Theogony,267,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,0.0,1,1,,η:L:nature υ:S:lexicon ο:S:nature ου:L:nature+position α:L:position υι:L:nature α:S:lexicon α:S:unknown ε:L:position ω:L:nature ω:L:nature υ:S:lexicon ε:S:nature η:L:nature+position ε:L:line_final,"ἠυκόμους θ’ Ἁρπυίας Ἀελλώ τ’ Ὠκυπέτην τε,"
Theogony,268,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,1.5,1,0,correption,αι:L:nature α:S:lexicon ε:S:nature ω:L:nature+position οι:L:nature η:L:nature ι:S:lexicon αι:S:nature οι:L:nature ω:L:nature οι:L:nature α:S:lexicon ε:S:nature ο:L:position αι:L:line_final,αἵ ῥ’ ἀνέμων πνοιῇσι καὶ οἰωνοῖς ἅμ’ ἕπονται
Theogony,269,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature ει:L:nature η:L:nature+position ε:S:nature υ:S:lexicon ε:L:position ι:S:lexicon ε:S:nature α:L:position ο:S:nature ι:S:lexicon αι:L:nature α:S:lexicon ι:S:lexicon α:L:position ο:L:line_final,ὠκείῃς πτερύγεσσι· μεταχρόνιαι γὰρ ἴαλλον.
Theogony,270,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,1.0,1,0,lexicon_overridden,ο:L:position υ:S:lexicon ι:S:lexicon αυ:L:nature η:L:nature ω:L:nature+position αι:L:nature α:L:position ε:S:nature ε:S:nature α:L:position ι:S:lexicon α:S:lexicon η:L:nature ου:L:line_final,Φόρκυϊ δ’ αὖ Κητὼ Γραίας τέκε καλλιπαρῄους
Theogony,271,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,1,,ε:L:position ε:S:nature ε:S:nature η:L:nature+position ο:S:nature ι:S:unknown α:L:lexicon α:L:lexicon η:L:nature+position αι:L:nature α:L:position α:S:lexicon ε:S:nature ου:L:nature ι:L:lexicon,"ἐκ γενετῆς πολιάς, τὰς δὴ Γραίας καλέουσιν"
Theogony,272,True,LSSLSSLSSLSSLLLL,LSSLSSLSSLSSLLLL,3.0,1,0,correption,α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ε:S:nature ε:S:nature οι:L:nature α:S:lexicon αι:S:nature ε:L:position ο:S:nature ε:S:nature οι:L:nature α:L:position ω:L:nature οι:L:line_final,"ἀθάνατοί τε θεοὶ χαμαὶ ἐρχόμενοί τ’ ἄνθρωποι,"
Theogony,273,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,0,,ε:L:position η:L:nature ω:L:nature ε:S:nature υ:S:lexicon ε:L:position ο:S:nature ε:S:nature υ:L:lexicon ω:L:nature ε:L:position ο:S:nature ο:S:nature ε:L:position ο:L:line_final,"Πεμφρηδώ τ’ ἐύπεπλον Ἐνυώ τε κροκόπεπλον,"
Theogony,274,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.5,1,0,correption,ο:L:position ου:L:nature+position αι:L:nature αι:L:nature ου:L:nature ι:S:lexicon ε:S:nature η:L:nature+position υ:S:lexicon ου:S:nature ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,"Γοργούς θ’, αἳ ναίουσι πέρην κλυτοῦ Ὠκεανοῖο"
Theogony,275,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ε:L:position α:S:lexicon ι:S:lexicon η:L:nature+position ο:L:position υ:L:position ο:S:nature ι:S:lexicon ε:L:position ε:S:nature ι:S:lexicon ε:L:position ι:S:lexicon υ:S:lexicon ω:L:nature οι:L:line_final,"ἐσχατιῇ πρὸς Νυκτός, ἵν’ Ἑσπερίδες λιγύφωνοι,"
Theogony,276,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ε:L:position ω:L:nature ευ:L:nature υ:S:unknown α:S:lexicon η:L:nature ε:S:nature ε:S:nature ου:L:nature α:S:lexicon ε:S:nature υ:L:position α:S:lexicon α:S:lexicon ου:L:nature α:L:lexicon,Σθεννώ τ’ Εὐρυάλη τε Μέδουσά τε λυγρὰ παθοῦσα.
Theogony,277,True,LSSLLLLLSSLSSLL,LSSLLLLLSSLSSLL,0.5,1,0,correption,η:L:nature ε:S:nature ε:S:nature η:L:nature+position η:L:nature η:L:nature αι:L:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature αι:S:nature α:S:lexicon η:L:nature ω:L:line_final,"ἣ μὲν ἔην θνητή, αἳ δ’ ἀθάνατοι καὶ ἀγήρῳ,"
Theogony,278,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,αι:L:nature υ:S:lexicon ο:S:nature η:L:nature ε:S:nature ι:S:lexicon η:L:nature α:S:lexicon ε:S:nature ε:L:position α:S:lexicon ο:S:nature υ:L:lexicon α:S:lexicon ο:S:nature αι:L:nature η:L:line_final,αἱ δύο· τῇ δὲ μιῇ παρελέξατο Κυανοχαίτης
Theogony,279,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,0,correption,ε:L:position α:S:lexicon α:S:lexicon ω:L:nature ει:L:nature ω:L:nature ι:S:lexicon αι:S:nature α:L:position ε:S:nature ι:S:lexicon ει:L:nature α:S:lexicon ι:S:lexicon οι:L:nature ι:L:lexicon,ἐν μαλακῷ λειμῶνι καὶ ἄνθεσιν εἰαρινοῖσιν.
Theogony,280,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature+position ο:S:nature ε:S:nature η:L:nature ε:L:position ευ:L:nature+position ε:S:nature α:S:lexicon η:L:nature α:S:lexicon ε:S:nature ει:L:nature ο:S:nature ο:S:nature η:L:nature ε:L:line_final,"τῆς δ’ ὅτε δὴ Περσεὺς κεφαλὴν ἀπεδειροτόμησεν,"
Theogony,281,True,LSSLLLSSLLLSSLL,LSSLLLSSLLLSSLL,1.0,1,3,cluster_short,ε:L:position ο:S:nature ε:S:position υ:L:unknown α:L:unknown ω:L:nature+position ε:S:nature ε:S:nature α:L:lexicon αι:L:nature η:L:nature α:S:unknown ο:S:nature ι:L:paroxytone_short_ultima ο:L:line_final,ἔκθορε Χρυσαωρ τε μέγας καὶ Πήγασος ἵππος.
Theogony,282,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature ε:S:nature ε:S:nature ω:L:nature υ:S:lexicon ο:S:nature η:L:nature ε:S:nature ο:S:nature ω:L:nature ε:S:nature α:S:lexicon ου:L:nature ε:S:nature ι:S:lexicon η:L:nature α:L:lexicon,"τῷ μὲν ἐπώνυμον ἦεν, ὅτ’ Ὠκεανοῦ περὶ πηγὰς"
Theogony,283,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ε:L:position ο:S:nature α:S:lexicon ο:L:position υ:L:lexicon ει:L:nature ο:S:nature ε:S:nature ω:L:nature+position ε:S:nature α:S:lexicon ε:L:position ι:S:lexicon ι:S:lexicon η:L:nature ι:L:lexicon,"γένθ’, ὃ δ’ ἄορ χρύσειον ἔχων μετὰ χερσὶ φίλῃσιν."
Theogony,284,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,ω:L:nature ε:S:nature α:S:lexicon ο:L:position α:S:lexicon ε:S:nature ο:L:position ο:S:nature ι:S:lexicon ω:L:nature+position ο:S:nature α:S:lexicon η:L:nature ε:S:nature α:S:lexicon η:L:nature ω:L:line_final,"χὠ μὲν ἀποπτάμενος προλιπὼν χθόνα, μητέρα μήλων,"
Theogony,285,True,LSSLSSLLLLLSSLL,LSSLSSLLLLLSSLL,0.0,1,0,,ι:L:lexicon ε:S:nature ε:S:nature α:L:lexicon α:S:lexicon α:S:lexicon ου:L:nature+position η:L:nature ο:L:position ε:L:position ω:L:nature α:S:lexicon ι:S:lexicon αι:L:nature ει:L:line_final,ἵκετ’ ἐς ἀθανάτους· Ζηνὸς δ’ ἐν δώμασι ναίει
Theogony,286,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ο:L:position η:L:nature+position ε:L:position ε:S:nature ο:S:nature η:L:nature+position ε:S:nature ε:S:nature ω:L:nature+position ι:S:lexicon ι:S:lexicon η:L:nature ι:S:unknown ο:S:nature ε:L:position ι:L:lexicon,βροντήν τε στεροπήν τε φέρων Διὶ μητιόεντι.
Theogony,287,True,LLLSSLSSLLLSSLL,LLLSSLSSLLLSSLL,0.0,1,5,,υ:L:unknown α:L:unknown ω:L:nature+position ε:S:nature ε:S:nature ε:L:position ι:S:unknown ε:S:nature α:L:unknown ο:L:position η:L:nature υ:S:unknown ο:S:nature η:L:nature α:L:lexicon,Χρυσάωρ δ’ ἔτεκεν τρικέφαλον Γηρυονῆα
Theogony,288,True,LLLSSLLLSSLSSLL,LLLSSLLLSSLSSLL,0.5,1,1,correption,ι:L:lexicon ει:L:nature+position α:L:position ι:S:unknown ο:S:nature η:L:nature ου:L:nature η:L:nature+position υ:S:lexicon ου:S:nature ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,μιχθεὶς Καλλιρόῃ κούρῃ κλυτοῦ Ὠκεανοῖο.
Theogony,289,True,LSSLSSLSSLLLLLL,LSSLSSLSSLLLLLL,1.5,1,0,,ο:L:position ε:S:nature α:S:lexicon ε:L:position ε:S:nature α:S:lexicon ι:L:position ε:S:nature ι:S:lexicon η:L:nature η:L:nature α:L:position η:L:nature ει:L:nature η:L:line_final,τὸν μὲν ἄρ’ ἐξενάριξε βίη Ἡρακληείη
Theogony,290,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,2,correption,ου:L:nature ι:S:lexicon α:S:lexicon ει:L:nature ι:S:lexicon ο:S:nature ε:L:position ι:S:lexicon ε:S:nature ι:L:position υ:S:unknown ω:S:nature ει:L:nature ε:S:nature υ:S:unknown ει:L:nature η:L:line_final,βουσὶ παρ’ εἰλιπόδεσσι περιρρύτῳ εἰν Ἐρυθείῃ
Theogony,291,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,0,,η:L:nature α:S:lexicon ι:S:lexicon ω:L:nature ο:S:nature ε:S:nature ε:L:position ου:L:nature η:L:nature α:S:lexicon ε:S:nature ευ:L:nature υ:S:lexicon ε:S:nature ω:L:nature ου:L:line_final,ἤματι τῷ ὅτε περ βοῦς ἤλασεν εὐρυμετώπους
Theogony,292,True,LLLSSLSSLSSLSSLL,LLLSSLSSLSSLSSLL,0.0,1,1,,ι:L:unknown υ:L:position ει:L:nature ι:S:lexicon ε:S:nature η:L:nature+position ι:S:lexicon α:S:lexicon α:L:lexicon ο:S:nature ο:S:nature ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,Τίρυνθ’ εἰς ἱερὴν διαβὰς πόρον Ὠκεανοῖο
Theogony,293,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,2,,ο:L:position ο:L:position ε:L:position ει:L:nature α:L:lexicon αι:L:nature ου:L:nature ο:S:nature ο:S:nature ευ:L:nature υ:S:unknown ι:S:unknown ω:L:nature α:L:lexicon,Ὄρθον τε κτείνας καὶ βουκόλον Εὐρυτίωνα
Theogony,294,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,2.0,1,0,correption,α:L:position ω:S:nature ε:S:nature η:L:nature ε:S:nature ο:S:nature ε:L:position ι:S:lexicon ε:S:nature η:L:nature+position υ:S:lexicon ου:S:nature ω:L:nature ε:S:nature α:S:lexicon οι:L:nature ο:L:line_final,σταθμῷ ἐν ἠερόεντι πέρην κλυτοῦ Ὠκεανοῖο.
Theogony,295,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,0,,η:L:nature ε:S:nature ε:S:nature α:L:paroxytone_short_ultima ο:S:nature ε:S:nature ω:L:nature ο:S:nature α:S:lexicon η:L:nature α:S:lexicon ο:S:nature ου:L:nature ε:S:nature ε:S:nature οι:L:nature ο:L:line_final,"ἣ δ’ ἔτεκ’ ἄλλο πέλωρον ἀμήχανον, οὐδὲν ἐοικὸς"
Theogony,296,True,LLLLLLLSSLSSLL,LLLLLLLSSLSSLL,0.0,1,0,,η:L:nature οι:L:nature α:L:position ω:L:nature οι:L:nature ου:L:nature α:L:lexicon α:S:lexicon α:S:lexicon οι:L:nature ι:S:lexicon ε:S:nature οι:L:nature ι:L:lexicon,"θνητοῖς ἀνθρώποις οὐδ’ ἀθανάτοισι θεοῖσιν,"
Theogony,297,True,LSSLSSLLLSSLSSLL,LSSLSSLLLSSLSSLL,0.0,1,1,,η:L:nature ι:S:lexicon ε:S:nature ι:L:lexicon α:S:lexicon υ:S:lexicon ω:L:nature ει:L:nature η:L:nature+position α:S:unknown ε:S:nature ο:L:position ο:S:nature ε:S:nature ι:L:position α:L:lexicon,"σπῆι ἔνι γλαφυρῷ θείην κρατερόφρον’ Ἔχιδναν,"
Theogony,298,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,η:L:nature ι:S:lexicon υ:S:lexicon ε:L:position υ:L:position η:L:nature ε:S:nature ι:S:lexicon ω:L:nature ι:S:lexicon α:S:lexicon α:L:position ι:S:lexicon α:S:lexicon η:L:nature ο:L:line_final,"ἥμισυ μὲν νύμφην ἑλικώπιδα καλλιπάρῃον,"
Theogony,299,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,η:L:nature ι:S:lexicon υ:S:lexicon αυ:L:nature ε:S:nature ε:S:nature ω:L:nature ο:S:nature ο:S:nature ι:L:lexicon ει:L:nature ο:L:position ε:S:nature ε:S:nature α:L:lexicon ε:L:line_final,ἥμισυ δ’ αὖτε πέλωρον ὄφιν δεινόν τε μέγαν τε
Theogony,300,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,αι:L:nature ο:S:nature ο:S:nature ω:L:nature η:L:nature+position η:L:nature+position α:S:lexicon ε:S:nature η:L:nature υ:S:lexicon ο:S:nature ευ:L:nature ε:S:nature ι:S:lexicon αι:L:nature η:L:line_final,αἰόλον ὠμηστὴν ζαθέης ὑπὸ κεύθεσι γαίης.
Theogony,301,True,LSSLSSLSSLLLSSLL,LSSLSSLSSLLLSSLL,0.0,1,0,,ε:L:position α:S:lexicon ε:S:nature οι:L:nature+position ε:S:nature ο:S:nature ε:L:position ι:S:lexicon α:S:lexicon ω:L:nature οι:L:nature η:L:nature υ:S:lexicon ο:S:nature ε:L:position η:L:line_final,ἔνθα δέ οἱ σπέος ἐστὶ κάτω κοίλῃ ὑπὸ πέτρῃ
Theogony,302,True,LSSLSSLSSLLLLLL,LSSLSSLSSLLLLLL,2.0,1,0,correption,η:L:nature ου:S:nature α:S:lexicon α:L:lexicon α:S:lexicon α:S:lexicon ω:L:nature+position ε:S:nature ε:S:nature ω:L:nature+position η:L:nature ω:L:nature+position α:L:position ω:L:nature ω:L:line_final,τηλοῦ ἀπ’ ἀθανάτων τε θεῶν θνητῶν τ’ ἀνθρώπων·
Theogony,303,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.0,1,0,,ε:L:position α:S:lexicon α:S:lexicon οι:L:nature α:L:lexicon α:L:position ο:S:nature ε:S:nature οι:L:nature+position υ:S:lexicon α:S:lexicon ω:L:nature α:S:lexicon α:S:lexicon αι:L:nature ει:L:line_final,ἔνθ’ ἄρα οἱ δάσσαντο θεοὶ κλυτὰ δώματα ναίειν.
Theogony,304,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,3,correption,η:L:nature ε:S:nature υ:S:unknown ει:L:nature α:S:unknown ι:S:unknown οι:L:nature ι:S:lexicon υ:S:lexicon ο:L:position ο:S:nature ι:S:lexicon υ:L:position η:S:nature ε:S:nature ι:L:position α:L:lexicon,"ἣ δ’ ἔρυτ’ εἰν Ἀρίμοισιν ὑπὸ χθονὶ λυγρὴ Ἔχιδνα,"
Theogony,305,True,LSSLLLSSLSSLSSLL,LSSLLLSSLSSLSSLL,0.5,1,1,correption,α:L:lexicon α:S:lexicon α:S:lexicon ο:L:position υ:L:position η:L:nature αι:S:nature α:S:lexicon η:L:nature α:S:unknown ο:S:nature η:L:nature α:S:lexicon α:S:lexicon α:L:lexicon α:L:lexicon,ἀθάνατος νύμφη καὶ ἀγήραος ἤματα πάντα.
Theogony,306,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,1.5,1,2,correption,η:L:nature ε:S:nature υ:S:unknown α:L:unknown ο:S:nature α:S:lexicon α:L:lexicon ι:S:lexicon ι:S:lexicon η:L:nature ε:S:nature αι:S:nature ε:L:position ι:S:lexicon ο:S:nature η:L:nature ι:L:lexicon,τῇ δὲ Τυφάονά φασι μιγήμεναι ἐν φιλότητι
Theogony,307,True,LLLLLSSLSSLSSLL,LLLLLSSLSSLSSLL,0.0,1,1,,ει:L:nature ο:L:position υ:L:position ι:L:position η:L:nature+position α:S:unknown ο:S:nature ο:L:position ε:S:nature ι:S:lexicon ω:L:nature ι:S:lexicon ι:S:lexicon ου:L:nature η:L:line_final,δεινόν θ’ ὑβριστήν τ’ ἄνομόν θ’ ἑλικώπιδι κούρῃ·
Theogony,308,True,LSSLSSLSSLSSLSSLL,LSSLSSLSSLSSLSSLL,0.0,1,3,,η:L:nature υ:S:unknown ο:S:nature υ:L:unknown α:S:unknown ε:S:nature η:L:nature ε:S:nature ε:S:nature ο:L:position α:S:lexicon ε:S:nature ο:L:position ο:S:nature α:S:lexicon ε:L:position α:L:lexicon,ἣ δ’ ὑποκυσαμένη τέκετο κρατερόφρονα τέκνα.
