word,nucleus,length
κραταιὼ,0,S
κρατερή,0,S
κρατερήν,0,S
κρατεραὶ,0,S
κρατεροῖο,0,S
κρατεροῖσιν,0,S
κρατεροῖσιν,3,S
κρατεροῦ,0,S
κρατερόν,0,S
κρατερός,0,S
κρατερόφρονα,0,S
κρατερόφρονα,4,S
κρατερόφρονος,0,S
κρατερώνυχας,0,S
κρατερώνυχας,3,S
κρατερώνυχας,4,S
κρατερὰς,0,S
κρατερὰς,2,L
κρατερὴ,0,S
κρατερὴν,0,S
κρατερὸν,0,S
κρατερὸς,0,S
κρατερὼ,0,S
κρατερῆς,0,S
κρατερῆφι,0,S
κρατερῆφι,3,S
κρατερῇ,0,S
κρατερῶς,0,S
κρατερῷ,0,S
κρατευτάων,0,S
κρατευτάων,2,L
κρατός,0,L
κρατὶ,0,L
κρατὶ,1,S
κρατὸς,0,L
κρατὺς,0,S
κρατὺς,1,S
κρείοντα,2,S
κρείουσα,2,S
κρείσσοσιν,2,S
κρειοντιάδην,2,S
κρειοντιάδην,3,S
κρεμάσαντες,1,S
κρητῆρα,2,S
κρητῆρας,2,S
κρητῆρι,2,S
κριθῶν,0,L
κρινάμενος,0,L
κρινάμενος,1,S
κρινώμεθ’,0,L
κριτὸς,0,S
κροκύλει’,1,S
κρονίδη,1,S
κρονίδην,1,S
κρονίδης,1,S
κρονίδῃ,1,S
κρονίονος,1,L
κρονίων,1,L
κρονίωνα,1,S
κρονίωνα,3,S
κρονίωνι,1,S
κρονίωνι,3,S
κρονίωνος,1,S
κροσσάων,1,L
κροτάλιζον,1,S
κροτάφοιο,1,S
κροτάφοις,1,S
κροτάφοισι,1,S
κροτάφοισι,3,S
κρυεροῖο,0,S
κρυπτάδια,1,S
κρυπτάδια,2,S
κρυπταδίῃ,1,S
κρυπταδίῃ,2,S
κρυόεντος,0,S
κρυόεσσα,0,S
κρυόεσσα,3,S
κρόμυ,1,S
κρόταφον,1,S
κρύβδα,1,S
κρῖ,0,L
κρῖν’,0,L
κρῖσάν,0,L
κτάμεναι,0,S
κτάμενον,0,S
κτάνε,0,S
κτάνον,0,S
κτάν’,0,S
κτέρας,1,S
κτήμαθ’,1,S
κτήμασι,1,S
κτήμασι,2,S
κτήματα,1,S
κτήματα,2,S
κτήματ’,1,S
κτήσιος,1,S
κτίλον,0,S
κτίλος,0,S
κταμένης,0,S
κταμένοιο,0,S
κταμένων,0,S
κταμένῳ,0,S
κτανέοντα,0,S
κτανέοντα,3,S
κτεάτεσσι,1,S
κτεάτεσσι,3,S
κτεάτεσσιν,1,S
κτεάτεσσιν,3,S
κτεάτισσα,3,S
κτεάτου,1,S
κτείνας,1,L
κτείνουσι,2,S
κτεινώμεθα,3,S
κτερίσαιεν,1,S
κτεριοῦσί,1,S
κτεριοῦσί,3,S
κτεριοῦσιν,1,S
κτεριοῦσιν,3,S
κτεριῶ,1,S
κτεῖνας,1,S
κτιδέην,0,S
κτυπέει,0,S
κτυπέουσαι,0,S
κτυπέων,0,S
κτύπε,0,S
κτύπον,0,S
κτύπος,0,S
κτῆσιν,1,S
κυάνεαι,0,L
κυάνεαι,1,S
κυάνεοι,0,L
κυάνεοι,1,S
κυάνεον,0,L
κυάνεον,1,S
κυάνεος,0,L
κυάνεος,1,S
κυάνοιο,0,S
κυάνοιο,1,S
κυέουσαν,0,S
κυανέη,0,L
κυανέη,1,S
κυανέην,0,L
κυανέην,1,S
κυανέῃ,0,L
κυανέῃ,1,S
κυανέῃσιν,0,L
κυανέῃσιν,1,S
κυανέῃσιν,4,S
κυανοπρῴροιο,0,S
κυανοπρῴροιο,1,S
κυανοχαίτης,0,L
κυανοχαίτης,1,S
κυανοχαίτῃ,0,L
κυανοχαίτῃ,1,S
κυανοχαῖτα,0,L
κυανοχαῖτα,1,S
κυανοχαῖτα,4,S
κυανόπεζαν,0,L
κυανόπεζαν,1,S
κυανόπεζαν,4,S
κυβίστων,0,S
κυβερνήτης,0,S
κυβερνῆται,0,S
κυβιστητῆρε,0,S
κυβιστητῆρες,0,S
κυβιστᾷ,0,S
κυδάλιμον,0,L
κυδάλιμον,1,S
κυδάλιμον,2,S
κυδάνει,0,L
κυδάνει,1,S
κυδίστη,0,L
κυδαίνων,0,L
κυδαλίμοιο,0,L
κυδαλίμοιο,1,S
κυδαλίμοιο,2,S
κυδαλίμοισι,0,L
κυδαλίμοισι,1,S
κυδαλίμοισι,2,S
κυδαλίμω,0,L
κυδαλίμω,1,S
κυδαλίμω,2,S
κυδιάνειραν,0,L
κυδιάνειραν,1,S
κυδιάνειραν,2,S
κυδιανείρῃ,0,L
κυδιανείρῃ,1,S
κυδιανείρῃ,2,S
κυδιόων,0,L
κυδιόων,1,S
κυδιόωντες,0,L
κυδιόωντες,1,S
κυδοίμεον,0,S
κυδοιμήσων,0,S
κυδοιμοῦ,0,S
κυδοιμόν,0,S
κυδοιμὸν,0,S
κυδοιμὸς,0,S
κυθήριον,0,S
κυθήριον,2,S
κυθήροισι,0,S
κυθηρίῳ,0,S
κυθηρίῳ,2,S
κυθηρόθεν,0,S
κυκήθησαν,0,S
κυκειῶ,0,S
κυκηθήτην,0,S
κυκόωντι,0,S
κυκώμενον,0,S
κυκώμενος,0,S
κυλίνδει,0,S
κυλίνδεσθαι,0,S
κυλίνδεται,0,S
κυλίσθη,0,S
κυλινδομένη,0,S
κυλινδομένην,0,S
κυλινδόμενος,0,S
κυλλήνιον,2,S
κυλλοποδίων,3,L
κυλλοπόδιον,3,L
κυμαίνοντα,0,L
κυμοδόκη,0,L
κυμοθόη,0,L
κυνάμυια,0,S
κυνάμυια,1,S
κυνάμυια,3,S
κυνέην,0,S
κυνέης,0,S
κυνέῃ,0,S
κυνώπιδος,0,S
κυνώπιδος,2,S
κυνὸς,0,S
κυνῶν,0,S
κυνῶπα,0,S
κυπάρισσον,0,S
κυπάρισσον,1,S
κυπέλλοις,0,S
κυπαρισσήεντα,0,S
κυπαρισσήεντα,1,S
κυπαρισσήεντα,5,S
κυρτὰ,1,S
κυσὶ,0,S
κυσὶ,1,S
κυσὶν,0,S
κυσὶν,1,S
κωκυτοῦ,1,L
κωκυτῷ,1,L
κωκύσασα,1,L
κωκύσασα,2,L
κωκύσασα,3,S
κόμισαί,1,S
κόμισαν,1,S
κόμισε,1,S
κόμισεν,1,S
κόμισσα,2,S
κόνι,1,S
κόνιν,1,S
κόνιος,1,S
κόνις,1,S
κόρυθές,1,S
κόρυθα,1,S
κόρυθας,1,S
κόρυθες,1,S
κόρυθι,1,S
κόρυθι,2,L
κόρυθος,1,S
κόρυθός,1,S
κόρυθ’,1,S
κόρυν,1,S
κόρυς,1,S
κόψας,1,L
κόψατο,1,S
κόωνι,2,S
κύαμοι,0,S
κύαμοι,1,S
κύδαινε,0,L
κύδαινόν,0,L
κύδανον,0,L
κύδανον,1,S
κύδεϊ,0,L
κύδεϊ,2,S
κύδηνεν,0,L
κύδιστε,0,L
κύκησε,0,S
κύκλα,1,S
κύμασι,0,L
κύμασι,1,S
κύμασι,2,S
κύματά,0,L
κύματά,1,S
κύματά,2,S
κύματα,0,L
κύματα,1,S
κύματα,2,S
κύματι,0,L
κύματι,1,S
κύματι,2,S
κύματ’,0,L
κύματ’,1,S
κύμβαχον,1,S
κύμβαχος,1,S
κύμινδιν,0,S
κύνα,0,S
κύνα,1,S
κύνας,0,S
κύνας,1,S
κύνε,0,S
κύνες,0,S
κύνεσσι,0,S
κύνεσσι,2,S
κύνεσσιν,0,S
κύνεσσιν,2,S
κύνεός,0,S
κύντατον,1,S
κύν’,0,S
κύον,0,S
κύπειρον,0,S
κύπελλα,0,S
κύπελλον,0,S
κύπριδα,1,S
κύπριδα,2,S
κύπριν,1,S
κύπρις,1,S
κύρεται,0,L
κύρμα,1,S
κύσε,0,S
κύστιν,1,S
κύτωρον,0,S
κύφου,0,S
κύψαντι,2,S
κύψας,1,L
κύων,0,S
κώδειαν,2,S
κώεά,2,S
κώκυσέν,1,L
κώκυσεν,1,L
κώληπα,2,S
κώπας,1,L
κᾶρες,0,L
κῆλα,1,S
κῆρα,1,S
κῆρας,1,S
κῆρι,1,S
κῦδος,0,L
κῦμα,0,L
κῦμα,1,S
κῦμ’,0,L
κῦνόν,0,L
κῦρε,0,L
κ’αὖθι,1,S
κ’αὖτις,1,S
κ’εἴπῃσθα,2,S
κ’ἀγαθοῖσιν,0,S
κ’ἀγαθοῖσιν,1,S
κ’ἀγαθοῖσιν,3,S
κ’ἀγαθὸς,0,S
κ’ἀγαθὸς,1,S
κ’ἀγαμέμνων,0,S
κ’ἀγαμέμνων,1,S
κ’ἀγασσάμενοι,0,S
κ’ἀγασσάμενοι,2,S
κ’ἀθήνη,0,S
κ’ἀθηναίη,0,S
κ’ἀλέξανδρον,0,S
κ’ἀμαχητὶ,0,S
κ’ἀμαχητὶ,1,S
κ’ἀνήνηται,0,S
κ’ἀνδράσι,1,S
κ’ἀνδράσι,2,S
κ’ἀνὴρ,0,S
κ’ἀπαμυναίμεσθ’,0,S
κ’ἀπαμυναίμεσθ’,1,S
κ’ἀπαμυναίμεσθ’,2,L
κ’ἀποκηδήσαντε,0,S
κ’ἀπόλλων,0,S
κ’ἀπὸ,0,S
κ’ἀριστεύῃσι,0,S
κ’ἀριστεύῃσι,4,S
κ’ἀχαιοὶ,0,S
κ’ἀχιλεὺς,0,S
κ’ἀχιλεὺς,1,S
κ’ἀχιλῆος,0,S
κ’ἀχιλῆος,1,S
κ’ἀϋτμὴ,0,S
κ’ἄγω,0,S
κ’ἄρης,0,S
κ’ἄτερ,0,S
κ’ἐδάμην,1,S
κ’ἐθέλωμι,3,S
κ’ἐθέλωσι,3,S
κ’ἐθέλῃσθα,3,S
κ’ἐθέλῃσι,3,S
κ’ἐθέλῃσιν,3,S
κ’ἐπίορκον,1,S
κ’ἐπακούσαις,1,S
κ’ἐπιβαίην,1,S
κ’ἐπιβαίης,1,S
κ’ἐπιδευής,1,S
κ’ἐπιεικὲς,1,S
κ’ἐριαύχενας,1,S
κ’ἐριαύχενας,4,S
κ’ἐῢ,1,S
κ’ἔτι,1,S
κ’ἰθύνοι,0,L
κ’ἰθύνοι,1,L
κ’ὀδυρομένοισιν,1,L
κ’ὀδυρομένοισιν,5,S
κ’ὀλίγον,1,S
κ’ὀστέα,2,S
κ’ὔμμιν,1,S
λάαν,0,S
λάαν,1,L
λάβε,0,S
λάβεν,0,S
λάβετον,0,S
λάβοι,0,S
λάβοιμεν,0,S
λάβοιμι,0,S
λάβωμεν,0,S
λάβῃ,0,S
λάβῃσι,0,S
λάβῃσι,2,S
λάβῃσιν,0,S
λάβ’,0,S
λάεσσί,0,L
λάεσσί,2,S
λάεσσι,0,L
λάεσσι,2,S
λάθε,0,S
λάθεν,0,S
λάθετ’,0,S
λάθοι,0,S
λάθον,0,S
λάθοντο,0,S
λάθωμαι,0,S
λάθωνται,0,S
λάθῃσι,0,S
λάθῃσι,2,S
λάθ’,0,S
λάκε,0,S
λάρισαν,0,L
λάρισαν,1,L
λάρισαν,2,L
λάρνακα,1,S
λάρνακα,2,S
λάρνακ’,1,S
λάσιον,0,S
λάσιον,1,S
λάσιος,0,S
λάσιος,1,S
λάχε,0,S
λάχεν,0,S
λάχομεν,0,S
λάχον,0,S
λάχῃ,0,S
λάχῃσιν,0,S
λάχ’,0,S
λάων,0,L
λάϊνον,0,L
λάϊνον,1,S
λάϊνος,0,L
λάϊνος,1,S
λέβητας,2,S
λέκτροισιν,2,S
λέλυται,1,S
λέξατο,1,S
λέοντα,2,S
λέουσι,2,S
λήγοντα,2,S
λήϊον,1,S
λήϊτον,1,S
λήϊτος,1,S
λίασθεν,0,S
λίγ’,0,S
λίην,0,L
λίθοι,0,S
λίθοιο,0,S
λίθοις,0,S
λίθοισι,0,S
λίθον,0,S
λίθος,0,S
λίθου,0,S
λίθους,0,S
λίθῳ,0,S
λίλαιαν,0,S
λίλαιαν,2,S
λίνοιό,0,S
λίνον,0,S
λίνου,0,S
λίνῳ,0,S
λίπε,0,S
λίπεν,0,S
λίπες,0,S
λίπετ’,0,S
λίπησθε,0,S
λίπησθον,0,S
λίπηται,0,S
λίποι,0,S
λίποιεν,0,S
λίποιμεν,0,S
λίποιτε,0,S
λίποιτο,0,S
λίπον,0,S
λίποντο,0,S
λίπω,0,S
λίπωνται,0,S
λίπῃ,0,S
λίπ’,0,S
λίς,0,L
λίσαι,0,S
λαΐνεοι,0,L
λαΐνεοι,1,S
λαέρκεος,0,L
λαίλαπα,1,S
λαίλαπα,2,S
λαίλαπι,1,S
λαίλαπι,2,S
λαβέτην,0,S
λαβοῦσα,0,S
λαβοῦσα,2,S
λαβραγόρην,1,S
λαβρότατον,2,S
λαβόντες,0,S
λαβών,0,S
λαβὲ,0,S
λαβὼν,0,S
λαγωόν,0,S
λαγωὸν,0,S
λαερτιάδη,0,L
λαερτιάδη,2,S
λαερτιάδη,3,S
λαερτιάδης,0,L
λαερτιάδης,2,S
λαερτιάδης,3,S
λαζοίατο,2,S
λαθέσθαι,0,S
λαθικηδέα,0,S
λαθικηδέα,1,S
λαθικηδέα,4,S
λαθοίμην,0,S
λαθών,0,S
λαθὼν,0,S
λαισήϊά,2,S
λαισήϊά,3,S
λαιψηρά,2,S
λαιψηρὰ,2,S
λακεδαίμονα,0,S
λακεδαίμονα,4,S
λακεδαίμονι,0,S
λακεδαίμονι,4,S
λακεδαίμονος,0,S
λαμπετίδης,2,S
λαμπετόωντι,4,S
λαμπομενάων,3,L
λαμπροῖσι,2,S
λαμπρότατος,2,S
λαοί,0,L
λαοδάμαντα,0,L
λαοδάμαντα,2,S
λαοδάμειαν,0,L
λαοδάμειαν,2,S
λαοδίκη,0,L
λαοδίκη,2,S
λαοδίκην,0,L
λαοδίκην,2,S
λαοδαμείῃ,0,L
λαοδαμείῃ,2,S
λαοδόκῳ,0,L
λαοθόη,0,L
λαομέδοντα,0,L
λαομέδοντι,0,L
λαομέδοντι,4,S
λαομέδοντος,0,L
λαομέδων,0,L
λαομεδοντιάδη,0,L
λαομεδοντιάδη,4,S
λαομεδοντιάδη,5,S
λαομεδοντιάδης,0,L
λαομεδοντιάδης,4,S
λαομεδοντιάδης,5,S
λαοσσόος,0,L
λαοφόρον,0,L
λαούς,0,L
λαοὶ,0,L
λαοὺς,0,L
λαοῖς,0,L
λαοῖσί,0,L
λαοῖσί,2,S
λαοῖσι,0,L
λαοῖσι,2,S
λαοῖσιν,0,L
λαοῦ,0,L
λαπάρην,0,S
λαπάρην,1,S
λαπάρης,0,S
λαπάρης,1,S
λαπίθαι,0,S
λαπίθαι,1,S
λαπιθάων,0,S
λαπιθάων,1,S
λαπιθάων,2,L
λαρίσης,0,L
λαρίσης,1,L
λαρόν,0,L
λαρὸν,0,L
λασίοισι,0,S
λασίοισι,1,S
λασίοισι,3,S
λαυκανίην,1,S
λαυκανίην,2,S
λαυκανίης,1,S
λαυκανίης,2,S
λαφύσσει,0,S
λαφύσσετον,0,S
λαχεῖν,0,S
λαχόντα,0,S
λαχόντα,2,S
λαόγονον,0,L
λαόν,0,L
λαός,0,L
λαὸν,0,L
λαὸς,0,L
λαῶν,0,L
λαῷ,0,L
λείουσιν,2,S
λεγοίμεθα,3,S
λεγώμεθα,3,S
λειανέω,1,S
λειμῶνι,2,S
λειριόεντα,1,S
λειριόεσσαν,1,S
λειριόεσσαν,4,S
λειώκριτον,2,S
λελάθοντο,1,S
λελάθῃ,1,S
λελάσμεθα,3,S
λελάχητε,1,S
λελάχωσι,1,S
λελάχωσι,3,S
λελέγεσσι,3,S
λελαθέσθω,1,S
λελαθέσθ’,1,S
λελιημένοι,1,S
λελιημένος,1,S
λεπτά,1,S
λεπταλέῃ,1,S
λεπτοτάτη,2,S
λεπτότατος,2,S
λεπτὰς,1,L
λεσβίδας,1,S
λεσβίδας,2,S
λευγαλέοιο,1,S
λευγαλέοις,1,S
λευγαλέως,1,S
λευγαλέῃ,1,S
λευγαλέῃσι,1,S
λευγαλέῃσι,4,S
λευγαλέῳ,1,S
λευκά,1,S
λευκάσπιδα,2,S
λευκάσπιδα,3,S
λευκὰ,1,S
λεχέεσσι,3,S
λεύσσουσι,2,S
λεῖα,1,S
ληΐδα,1,S
ληΐδα,2,S
ληΐδος,1,S
ληΐδ’,1,S
ληΐου,1,S
ληΐσσατο,2,S
ληΐτιδι,1,L
ληΐτιδι,2,S
ληΐτιδι,3,S
ληϊάδας,1,S
ληϊάδας,2,S
λιάζετο,0,S
λιάσθη,0,S
λιάσθης,0,S
λιαζόμενον,0,S
λιαρόν,0,S
λιαρόν,1,S
λιαρὸν,0,S
λιαρὸν,1,S
λιαρῷ,0,S
λιαρῷ,1,S
λιασθείς,0,S
λιασθεὶς,0,S
λιγέων,0,S
λιγέως,0,S
λιγείῃ,0,S
λιγυρῇσι,0,S
λιγυρῇσι,1,S
λιγυρῇσι,3,S
λιγυφθόγγοισι,0,S
λιγυφθόγγοισι,4,S
λιγυφώνῳ,0,S
λιγυφώνῳ,1,S
λιγύς,0,S
λιγὺν,0,S
λιγὺς,0,S
λιθέῳ,0,S
λικριφὶς,1,S
λικριφὶς,2,S
λικύμνιον,0,S
λικύμνιον,2,S
λιλαίεαι,0,S
λιλαίεσθαι,0,S
λιλαίετο,0,S
λιλαίομαι,0,S
λιλαιομένη,0,S
λιλαιόμενα,0,S
λιλαιόμενοι,0,S
λιμένεσσι,0,S
λιμένεσσι,3,S
λιμένος,0,S
λιμέσιν,0,S
λιμός,0,L
λιμὸς,0,L
λινοθώρηξ,0,S
λιπέσθαι,0,S
λιπέτην,0,S
λιπαροκρήδεμνος,0,S
λιπαροκρήδεμνος,1,S
λιπαροπλοκάμοιο,0,S
λιπαροπλοκάμοιο,1,S
λιπαροπλοκάμοιο,4,S
λιπαροὺς,0,S
λιπαροὺς,1,S
λιπαροῖσιν,0,S
λιπαροῖσιν,1,S
λιπαροῖσιν,3,S
λιπαρὰς,0,S
λιπαρὰς,1,S
λιπαρὴν,0,S
λιπαρὴν,1,S
λιπεῖν,0,S
λιποίμην,0,S
λιποῦσα,0,S
λιποῦσ’,0,S
λιπόμην,0,S
λιπόντε,0,S
λιπὼν,0,S
λιτάνευε,0,S
λιτάνευε,1,S
λιτάνευεν,0,S
λιτάνευεν,1,S
λιτέσθαι,0,S
λιταί,0,S
λιτανεύσομεν,0,S
λιτανεύσομεν,1,S
λιτὶ,0,L
λιτὶ,1,S
λοέσσας,2,L
λοίγια,1,S
λοίγια,2,S
λοίγι’,1,S
λοεσσάμενος,2,S
λοεσσαμένω,2,S
λοετρὰ,2,S
λοισθήϊον,2,S
λοισθήϊ’,2,S
λούσειαν,2,S
λυκάονα,0,S
λυκάονα,1,L
λυκάονα,3,S
λυκάονι,0,S
λυκάονι,1,L
λυκάονι,3,S
λυκάονος,0,S
λυκάονος,1,L
λυκάων,0,S
λυκάων,1,L
λυκέην,0,S
λυκίη,0,S
λυκίη,1,S
λυκίηθεν,0,S
λυκίηθεν,1,S
λυκίην,0,S
λυκίην,1,S
λυκίηνδε,0,S
λυκίηνδε,1,S
λυκίης,0,S
λυκίης,1,S
λυκίοισι,0,S
λυκίοισι,1,S
λυκίοισι,3,S
λυκίοισιν,0,S
λυκίοισιν,1,S
λυκίοισιν,3,S
λυκίους,0,S
λυκίους,1,S
λυκίων,0,S
λυκίων,1,S
λυκίῃ,0,S
λυκίῃ,1,S
λυκηγενέϊ,0,S
λυκομήδεα,0,S
λυκομήδεα,4,S
λυκομήδεος,0,S
λυκομήδης,0,S
λυκοφόντην,0,S
λυκούργου,0,S
λυκόοργος,0,S
λυκόφρονα,0,S
λυκόφρονα,3,S
λυσάμενοι,0,L
λυσάμενοι,1,S
λυσόμενος,0,L
λυσόμενός,0,L
λυώμεθα,0,S
λυώμεθα,3,S
λωβητῆρα,3,S
λωτοῦντα,2,S
λύγοισι,0,S
λύε,0,S
λύθεν,0,S
λύθη,0,S
λύκαστον,0,S
λύκιοι,0,S
λύκιοι,1,S
λύκοι,0,S
λύκοιο,0,S
λύκων,0,S
λύματα,0,L
λύματα,1,S
λύματα,2,S
λύμην,0,S
λύον,0,S
λύοντο,0,S
λύσαθ’,0,L
λύσαθ’,1,S
λύσαιτε,0,L
λύσανδρον,0,L
λύσας,0,L
λύσας,1,L
λύσασθαί,0,L
